1	[-0.23286119841160674, 0.35133918475129655, 0.2140083680669793, 3.1228490280683583, 0.19621748498560854, -0.25605739264028804]
1	[-0.2328604465910865, 0.35134116890674194, 0.21400465148939385, 3.122852754680915, 0.19617979322701892, -0.25603895266039195]
1	[-0.23284876444096983, 0.3513427244501576, 0.2140038553660668, 3.122839792189652, 0.19619685460874375, -0.2560720940224711]
1	[-0.23285560710214367, 0.3513303266249872, 0.2140074219556346, 3.1228350927538897, 0.19625331695777645, -0.25607188121983937]
1	[-0.23285586272230416, 0.3513314413530719, 0.2140086389949719, 3.122846833594107, 0.1962174900910318, -0.2560756079553903]
1	[-0.23286672917281875, 0.3513353172269797, 0.214013301691027, 3.122854110926388, 0.19629653045593667, -0.25607975579741016]
1	[-0.23286800137021654, 0.3513301737686902, 0.21401539566405658, 3.122881579424507, 0.196281506385854, -0.25605071186172845]
1	[-0.2328629576474171, 0.35133633102458894, 0.21401701825374925, 3.1228535191127076, 0.19623836728857322, -0.2560979007472719]
1	[-0.23286829212914212, 0.3513369068237845, 0.21402181569497353, 3.1228852537477754, 0.1962627416561086, -0.25603227681291235]
1	[-0.23287266830607717, 0.3513564396185485, 0.21403053743045933, 3.122919623868483, 0.19625325084533762, -0.25612125338969305]
1	[-0.2328529620112848, 0.35133455995176416, 0.21399979879601919, 3.122845577968467, 0.19621529843304103, -0.2560169549975078]
1	[-0.23286165459815544, 0.3513465903632423, 0.21402634730219985, 3.122896936177509, 0.19624493689917516, -0.25605455284884504]
1	[-0.2328584255344595, 0.3513321232509674, 0.2139952457310796, 3.1228287568403927, 0.1962129072719247, -0.25603107589714835]
1	[-0.23286831949641518, 0.3513424198494172, 0.2140046297128857, 3.122842387326659, 0.19625606790870692, -0.2560754357349313]
1	[-0.23286611223821316, 0.3513447830365123, 0.21401572184711942, 3.1228723071157725, 0.19620542703830665, -0.256124342572353]
1	[-0.2328699903977786, 0.35133895113724867, 0.21401803112700285, 3.122858598460491, 0.19624185547872403, -0.2561204009346664]
1	[-0.23287038000649182, 0.35134067027415267, 0.21401450476676093, 3.122858268766271, 0.19626054431336315, -0.2561205040375858]
1	[-0.232870819492028, 0.3513374026534586, 0.21403407025952523, 3.122923604241054, 0.19629040852317103, -0.25608453457159197]
1	[-0.2328692857663496, 0.35132521482313783, 0.21400036949967685, 3.1228286810227273, 0.19627239324086931, -0.25607138171715943]
1	[-0.23287236156020827, 0.35133894527723336, 0.21402007715239738, 3.1228861308623364, 0.19626497801607828, -0.2560909431943617]
1	[-0.23287905697835487, 0.35132046283436197, 0.2140125291403916, 3.1228673795340507, 0.19628127172562407, -0.2561050970892507]
1	[-0.23286300156320708, 0.3513309342168342, 0.21401720942252755, 3.122849688797689, 0.1962196040270087, -0.25611662324421347]
1	[-0.23286716374364969, 0.35134254112079716, 0.214025896158682, 3.1229143134720614, 0.1963078248814684, -0.2560811086345807]
1	[-0.2328530634717822, 0.35134037080421965, 0.2140204725151854, 3.122895362544614, 0.1961516129229985, -0.25609119134074804]
1	[-0.23287917813098336, 0.3513370634588435, 0.21401641191753773, 3.1228422343259608, 0.1962952396382261, -0.25611617511038337]
1	[-0.23285831928669276, 0.3513477164647279, 0.21403059264806856, 3.1229309165014096, 0.19619601964950634, -0.2560848020884777]
1	[-0.2328649207828786, 0.3513341013902476, 0.21401039417990708, 3.1228457022899736, 0.19625698806362238, -0.25613511258436256]
1	[-0.2328714255075537, 0.35132937838716183, 0.2140159664083972, 3.122871665954523, 0.19624411057634025, -0.2561052468735836]
1	[-0.2328754097738786, 0.3513361938876766, 0.2140187484826091, 3.122887025526074, 0.19630469059488095, -0.2561507339775007]
1	[-0.23287143362499862, 0.3513453110798484, 0.21403551252187536, 3.122926288719209, 0.1962927164547981, -0.25614408386773474]
1	[-0.23286444860285865, 0.3513482894555734, 0.21402916201274663, 3.1229129082602203, 0.19623076861504338, -0.25609880164975735]
1	[-0.23286766278404558, 0.3513463689030559, 0.2140285233308722, 3.122890920099426, 0.1962471278688585, -0.25615043358583095]
1	[-0.23287085644828115, 0.35133743905637294, 0.21400086700907905, 3.1228210423507106, 0.19625389194967324, -0.2561271693819088]
1	[-0.23287173903444713, 0.3513306670472141, 0.2140000711041536, 3.122802289858295, 0.19627021443868226, -0.2561597135068887]
1	[-0.23288005661126304, 0.351346261944436, 0.21404078675609628, 3.122926029827288, 0.19627618002586664, -0.2562025613986702]
1	[-0.23288335096545684, 0.351350207119857, 0.21404158135344628, 3.1229421037782656, 0.19629701435662616, -0.2561698994747345]
1	[-0.232879810283813, 0.35133975889234476, 0.21403551252187536, 3.122921804172366, 0.19634924496051467, -0.25614398951244155]
1	[-0.23286937190510384, 0.3513470551902857, 0.21402568432009397, 3.1229103085069947, 0.196307682476869, -0.2560991559275486]
1	[-0.23287643930371357, 0.35133546765503815, 0.2140397257099773, 3.122917598599452, 0.1962925643744398, -0.2561803731230413]
1	[-0.23288136146734156, 0.3513574104963713, 0.21402528003258425, 3.122918511728485, 0.19623633312528604, -0.25618035732958766]
1	[-0.23287710219421975, 0.3513547335530179, 0.21403170589389803, 3.1229275342558944, 0.19634942856840298, -0.25612532451098885]
1	[-0.23288222898724498, 0.351345219453315, 0.21403096597057014, 3.1229079900607597, 0.196290276293302, -0.25615816158617816]
1	[-0.2328613288413367, 0.3513609462818245, 0.2140381438785514, 3.1229523188860475, 0.19625958937503582, -0.2561707438692993]
1	[-0.2328856554296668, 0.35134438303587157, 0.21402720055404248, 3.122907890640884, 0.1963842143197076, -0.2561400634185777]
1	[-0.23287202030674956, 0.3513425400662912, 0.21402783329556493, 3.1229117009645386, 0.19627184503690814, -0.2561583876335967]
