1	[-0.21255125456647464, 0.4498039379684397, 0.23546125221149744, 3.0653885298407526, 0.08728013644678861, -0.24909751139466677]
1	[-0.21256050047114738, 0.4498040947548057, 0.23547979963284077, 3.0653904763095317, 0.08724337713245352, -0.2491520429328012]
1	[-0.21254482011138826, 0.4498251859255484, 0.2354808507231118, 3.065430004707011, 0.08713875292819402, -0.2491422782793088]
1	[-0.21255647985805515, 0.44981817909248295, 0.2354941534782823, 3.065448990729889, 0.08721655098125132, -0.24907147195663532]
1	[-0.2125597366999845, 0.44980719106469097, 0.23546936956919814, 3.065381066904967, 0.08722340644020903, -0.24913045725385594]
1	[-0.2125486134300583, 0.44980909313713446, 0.2354848918764218, 3.0654416282878065, 0.08717817883594237, -0.24914540510129013]
1	[-0.21255794889333826, 0.44982778140117835, 0.23549149996967125, 3.0654158316664537, 0.08724748023623553, -0.24915907039752352]
1	[-0.21255950875760654, 0.44981433265560206, 0.23548409975424187, 3.0654172910609767, 0.08721111563791545, -0.24911996885521456]
1	[-0.21254320712059319, 0.4498131625839874, 0.23548073368193823, 3.0654090964526572, 0.08719037279794155, -0.24913884914777162]
1	[-0.212549211989508, 0.44983146328316026, 0.23550453503788765, 3.0654709490037155, 0.08720114015808665, -0.2491155095958157]
1	[-0.21255563559745924, 0.44981200673912475, 0.23547440081665155, 3.065379768073369, 0.08724205603688569, -0.24905564827920018]
1	[-0.21254295752187682, 0.4498290449919143, 0.23547182004142547, 3.0654006248343975, 0.08711550427653503, -0.24909697168787984]
1	[-0.2125548283071211, 0.4498059907293533, 0.2354743706585284, 3.0653671862106515, 0.08716632668052823, -0.24905023353232086]
1	[-0.21255753254002424, 0.4498173304452878, 0.23548072315033758, 3.065401086721415, 0.08726401665243336, -0.2490802017528874]
1	[-0.21254420037496072, 0.44981164295133946, 0.23546744690734123, 3.0653819484373126, 0.08713190077529624, -0.24905458257295876]
1	[-0.21254884647259503, 0.44982001315424036, 0.23548569723671453, 3.0653982900124017, 0.08720774156218136, -0.2491170205999326]
1	[-0.21254221660245157, 0.44979687922141526, 0.23547114030359895, 3.0653577270595003, 0.08710964488109814, -0.24904800820277884]
1	[-0.21252608624667108, 0.44980601538103143, 0.2354669824648998, 3.0653276559176055, 0.08706664241572293, -0.24904210954326753]
1	[-0.21254686547012422, 0.44979805404773, 0.23547631073188716, 3.0653366674611964, 0.08716140052362552, -0.2490248164722027]
1	[-0.21250622926185955, 0.4498227551264186, 0.23546199130973522, 3.065353834676372, 0.0869787741155343, -0.24897267474364315]
1	[-0.21251389749787408, 0.4498018877314494, 0.2354225726176763, 3.065223884317748, 0.08695750721806461, -0.24901572001264177]
1	[-0.2125266487111898, 0.4498282264637069, 0.23544424312654513, 3.065320319017326, 0.08704757651932707, -0.24900160894349824]
1	[-0.21252128756147387, 0.44982162380346496, 0.23545477152799232, 3.0653191174531096, 0.08699226493079093, -0.24901991475256643]
1	[-0.21253234585268052, 0.44982806658909624, 0.23548019572510154, 3.06541399349807, 0.08711813209421299, -0.2490253550255663]
1	[-0.21254202837782896, 0.4497950694868854, 0.2354620488292708, 3.0653477248549508, 0.08714492543275165, -0.2490475182206493]
1	[-0.21253746687362904, 0.4498141856610809, 0.235481001761239, 3.065396561352509, 0.08707879766174752, -0.2490392742331185]
1	[-0.21254082323528262, 0.44981275495246364, 0.23546673260432227, 3.0653664088311343, 0.08711009981838189, -0.2490893276273473]
1	[-0.212530513864154, 0.44980526511833463, 0.23544132792831868, 3.0652922946807593, 0.08702523016338495, -0.24901278894381357]
1	[-0.21253217922080597, 0.4498177623829386, 0.23545596682014763, 3.0653303321431027, 0.08714113637798462, -0.2490255058000152]
1	[-0.2125286699356625, 0.44981629754332864, 0.2354779221715378, 3.0653961835361656, 0.08709677923857015, -0.24907832753793668]
1	[-0.2125260686912445, 0.44981437518965034, 0.23545390762315715, 3.0653764988126952, 0.08703890008583126, -0.24903443120989865]
1	[-0.21253246203763126, 0.4498038138780606, 0.23547378228702132, 3.065406853783176, 0.08717249801839597, -0.24898702700841086]
1	[-0.2125485819665506, 0.4498105885826546, 0.23548893245432173, 3.0654296946042834, 0.08717703658172826, -0.24904775383016595]
1	[-0.2125389201448657, 0.44980726252530223, 0.23547973401679584, 3.065403965711009, 0.08713500315789756, -0.24908037275342576]
1	[-0.21253842767682038, 0.44980405012961566, 0.2354496855767102, 3.065322238897874, 0.0871217371428701, -0.2490596291580661]
1	[-0.2125465939886144, 0.44981197167403036, 0.23547591196855333, 3.065376669733675, 0.08714956495739906, -0.24909129427930055]
1	[-0.21253430739377913, 0.4498157908283332, 0.23547336199064184, 3.0653954819650258, 0.08717014800924233, -0.24907959746322844]
1	[-0.21255166027097308, 0.44980702887422463, 0.23546516547466595, 3.065387106154222, 0.0871698649522552, -0.24909366805224192]
1	[-0.2125366306281073, 0.44982437270154607, 0.2354770668629988, 3.065402136802799, 0.08711598957288719, -0.249098219660462]
1	[-0.2125235557848907, 0.44981184661480195, 0.23545672520022315, 3.065347102009472, 0.08707012128513464, -0.24908542373375303]
1	[-0.2125122002010951, 0.44980699395065865, 0.23546041826872438, 3.0653488813715013, 0.08706977389764553, -0.24901098841241423]
1	[-0.212528242744233, 0.44982182420359584, 0.23546975574535128, 3.0654110967268, 0.08713571909156839, -0.2490644678428329]
1	[-0.21254454912076637, 0.4498141876228713, 0.23549026197512746, 3.065440787745884, 0.08719662416047458, -0.24907069543182345]
1	[-0.21252802597885864, 0.4498203295887413, 0.23548228799444076, 3.0654083338362077, 0.08704355461147369, -0.24906080656520313]
