1	[0.6073233676757407, 0.25601183703927133, 0.10168576492354625, -1.1331246506807937, -1.517774371514519, -1.2762399635517663]
1	[0.6073240060105447, 0.2559974743562016, 0.10167258150352501, -1.1331674999472927, -1.5176948848197398, -1.2762164035076793]
1	[0.6073350214030466, 0.25599739005477407, 0.10166148871753332, -1.1331855462365155, -1.517732085306039, -1.2762057676410636]
1	[0.6073437673428594, 0.256020112594246, 0.10168823497772175, -1.1330896258881076, -1.5177939483460503, -1.2762688785857643]
1	[0.6073245996823968, 0.2560118674968854, 0.10165883290729834, -1.1331335970707246, -1.517758903389278, -1.2762196171764173]
1	[0.6073321200338442, 0.2560046294479339, 0.1016654112615748, -1.1331718277516065, -1.5177381780070394, -1.276195930549847]
1	[0.6073238795799677, 0.25600465862278593, 0.10166256111309457, -1.1331506278349923, -1.5177263834486174, -1.2762178612213775]
1	[0.6073132117295209, 0.25600376915644846, 0.10166321543273446, -1.1331848201550396, -1.517740458217325, -1.2761795461273413]
1	[0.60732361853363, 0.25600431699771153, 0.1016589796295858, -1.1331859767841952, -1.5177199034152367, -1.2761776917848195]
1	[0.6073230527948527, 0.25599694915472815, 0.10165785425638743, -1.1331675617385428, -1.5177509024683424, -1.2762195404230516]
1	[0.6073001040311249, 0.2560111293047657, 0.10164451512271025, -1.1331697950914825, -1.5176894582731484, -1.2761645101185661]
1	[0.6073314437905872, 0.2560049300329599, 0.10166033520490926, -1.1331712529810607, -1.5177008969191943, -1.276193342647897]
1	[0.6073130807997251, 0.2560184548628743, 0.10165189708614016, -1.133182473438565, -1.5177236630056274, -1.2761349988743766]
1	[0.6073189841891266, 0.2559964629054478, 0.10165196404737632, -1.1332104293191214, -1.5177362457534218, -1.276171490754757]
1	[0.6073139128064625, 0.2560109592599398, 0.10162851659475972, -1.1332257962556627, -1.5176948383802784, -1.2761000575704864]
1	[0.6073237655802379, 0.25600399034605137, 0.10165781334011238, -1.1331940826981823, -1.5177489491098208, -1.2761722611182742]
1	[0.607307800667229, 0.2560110799957688, 0.1016410749775769, -1.1332061936353628, -1.5176830802458954, -1.2761261187398056]
1	[0.6073387517094205, 0.2559981795605501, 0.10166731496104382, -1.1331185478419037, -1.5177370769875693, -1.2762738893156758]
1	[0.6073297399131489, 0.25599003379975194, 0.1016613688151597, -1.133207218645002, -1.517654746131182, -1.2761912065466292]
1	[0.6073107794116791, 0.25601121214240286, 0.10166798887929271, -1.133141224034231, -1.517768669364393, -1.2762146059518313]
1	[0.6073250693264544, 0.25600437683037025, 0.10167368527960012, -1.133188876325873, -1.5177189140458587, -1.2761799743653692]
1	[0.6073140795362879, 0.2559964393593471, 0.10164108386862175, -1.1332135572137745, -1.517710610407184, -1.2761600249265848]
1	[0.6073158759718427, 0.2560033717781621, 0.10164961367729752, -1.1331989880946949, -1.5177785770988736, -1.2761648422999372]
1	[0.6073125152641429, 0.25601108706081277, 0.10165077174902476, -1.133209159096887, -1.5177010893981044, -1.2761285103367213]
1	[0.6073330540486066, 0.2560048278445882, 0.10167495524157871, -1.1331607487507205, -1.5177360473245776, -1.2762127938196062]
1	[0.6073201263268961, 0.25599699818314015, 0.10166782758858661, -1.133196790021162, -1.5176974779297052, -1.2761854580932006]
1	[0.6073187391171234, 0.25601950865199813, 0.10167332720722144, -1.1330882550011192, -1.5177501167211205, -1.276250665348868]
1	[0.607328963437818, 0.25600417975971035, 0.10167270448468635, -1.1331792701283134, -1.517766740486348, -1.2761882561756532]
1	[0.6073223575163841, 0.25600426737784376, 0.10164535805013739, -1.1331918357542379, -1.5177116799249988, -1.2761687336140481]
1	[0.6073277819249668, 0.25599712753628945, 0.10166862642287296, -1.1331483709557282, -1.5177761079507903, -1.2762453729363417]
1	[0.6073106142929992, 0.25601151032982244, 0.10163337023620739, -1.1331771742079424, -1.5176807713415694, -1.276156686031596]
1	[0.60731582825303, 0.2560041889711382, 0.10165435322175399, -1.1331769693802598, -1.517711800150565, -1.2761846857936183]
1	[0.6073171212202694, 0.25601877582257115, 0.10165661214277222, -1.133146665673605, -1.517748295106233, -1.2761757233822182]
1	[0.6073046089041362, 0.2560111285664353, 0.1016482130483388, -1.1331650783602234, -1.5177165740017478, -1.2761751813733406]
1	[0.6073205937826425, 0.2560117156337828, 0.10166010781378819, -1.13318350778852, -1.5176972260134032, -1.276160715217232]
1	[0.6073097460256824, 0.25602601600035846, 0.10164918865634033, -1.1331591666255612, -1.5177077397674479, -1.2761427024386127]
1	[0.6073240464265534, 0.2560262276026221, 0.10167383596124345, -1.1331441619720568, -1.5177697407023156, -1.2761756453216333]
1	[0.6073139243277141, 0.2560188273481858, 0.10165898244101063, -1.1331366729729546, -1.5177460169119448, -1.276194241190635]
1	[0.6073218286166551, 0.256011606698447, 0.10167254888024833, -1.133146427981388, -1.5177602303588913, -1.276203524665895]
1	[0.607331351257241, 0.2559899382006138, 0.10167603566703247, -1.1331964327553476, -1.5176894977998765, -1.2762109506026111]
1	[0.6073233775290183, 0.2559969579562579, 0.10166276600974977, -1.1332113453387351, -1.5176977714843602, -1.2761699644564766]
1	[0.6073213413013717, 0.25601191727080785, 0.10166860930861824, -1.1331552748357698, -1.517712880624777, -1.2761933920001864]
1	[0.6073092178726386, 0.2560179858821098, 0.10164728498739971, -1.1331885950564282, -1.517753134753856, -1.2761290864744337]
1	[0.6073405099647387, 0.2559977574227349, 0.1016808158156037, -1.1331233328652959, -1.5177920051806115, -1.2762801992342805]
1	[0.6073231174773671, 0.2560044563934648, 0.1016539125680931, -1.13315628158604, -1.5177375246565419, -1.276209330386623]
1	[0.6073187613126493, 0.2559974411216, 0.10165669472197351, -1.1331873630513223, -1.5176503997858675, -1.2761894387449142]
1	[0.6073224672329579, 0.2560119683067291, 0.10167840317429394, -1.1331069219506804, -1.5177738902970443, -1.2762532534150959]
1	[0.6073185221255265, 0.2560193332938342, 0.10167101560542198, -1.133131293560441, -1.5177162366343318, -1.2762022269744928]
1	[0.6073169808578734, 0.2560259561396292, 0.10164170328531526, -1.1331687267396973, -1.517735468134932, -1.276138249499673]
1	[0.6073183415066167, 0.2560039687047262, 0.10167642855300446, -1.1331609293394314, -1.5177735967074244, -1.276215761845861]
1	[0.6073360494382154, 0.2559972570242691, 0.10167260485734003, -1.1331780270861196, -1.5177602309174996, -1.276214148963996]
1	[0.6073191523234982, 0.256011677353878, 0.10168104080074415, -1.133144180581602, -1.5177487637902487, -1.2762136706205238]
1	[0.6073285201092228, 0.25600465663736244, 0.10167003474733807, -1.1331578731936751, -1.517737046260252, -1.2762105098884033]
1	[0.6073319903804535, 0.256004648873718, 0.10170196912122399, -1.1331374752479262, -1.517787295460127, -1.2762513067573222]
1	[0.6073219639660469, 0.2560042465605838, 0.10164299056792707, -1.1331964758338855, -1.517703830464167, -1.2761584422023204]
1	[0.6073158499889648, 0.2560115365349743, 0.10164918865634033, -1.133165483799449, -1.517716200735673, -1.2761747143605773]
1	[0.6073389231666687, 0.25598269809413227, 0.10167982866216886, -1.1331567578191828, -1.5177662164301338, -1.276278693819045]
1	[0.6073292350378034, 0.2560125423431426, 0.10166742060808148, -1.1331222922868718, -1.5177190204861535, -1.276236577770487]
1	[0.6073195634938597, 0.2560188881630111, 0.10167728389182358, -1.133119352350923, -1.517789082113139, -1.2762237873933773]
1	[0.6073159698841792, 0.25601105109044114, 0.10164689418027908, -1.1332027672740046, -1.5177282152311253, -1.276138242553047]
1	[0.607311641970155, 0.25600420133538593, 0.10165085155612351, -1.133166457276822, -1.5177027798052845, -1.2761903402969659]
1	[0.6073304529903905, 0.2560124260007203, 0.10167972015467397, -1.1331236130081945, -1.5177370528401726, -1.276238028006994]
1	[0.6073175631712796, 0.2560119446092655, 0.101667522689632, -1.1331402187465764, -1.5177124227287273, -1.2762094560118427]
1	[0.6073113935373294, 0.2560189103116635, 0.10167141728845577, -1.13313052967778, -1.5177354769445035, -1.2762033675045328]
1	[0.6073265224134209, 0.2560197916688013, 0.101672479547574, -1.133110229973099, -1.5177242681128371, -1.2762275192581594]
1	[0.6073283571719923, 0.25600449903182826, 0.10166513111948429, -1.1331601555981452, -1.5177542070110202, -1.2762134974910415]
1	[0.6073148636326374, 0.2560039891301656, 0.10164456770227828, -1.1331808868766788, -1.5177223188846618, -1.2761752306880092]
1	[0.6073001783763851, 0.25603315918717284, 0.10165701141525806, -1.1331179273831486, -1.5177673277894244, -1.2761699260726835]
1	[0.6073182893583383, 0.2560191570872162, 0.10166860930861824, -1.133144649232141, -1.5177175194249402, -1.2761853890044685]
1	[0.6073187736140808, 0.2560124916955071, 0.10168084211535355, -1.1331157872538546, -1.517689931928356, -1.2762429538606306]
1	[0.6073213695194819, 0.2560120826509561, 0.1016697845048518, -1.1331631488879685, -1.5176851653296515, -1.2761847109950915]
1	[0.6073251728785711, 0.25601205974074315, 0.1016663451052929, -1.1331486891480913, -1.5177219982999548, -1.2762033608128431]
1	[0.6073225809688839, 0.256011795410544, 0.10168102990098528, -1.1331488664285998, -1.5177409340110606, -1.2762033752044069]
1	[0.6073128805852254, 0.2560109424456016, 0.10165196404737632, -1.1331817105602966, -1.5177543935667062, -1.2761634879838821]
1	[0.6073154125675874, 0.25602623568611493, 0.10166861820629748, -1.1331276022756334, -1.5177500967576618, -1.2761872839107598]
1	[0.6073203822294325, 0.2560045285995495, 0.10166511639556551, -1.1331567329732048, -1.5177179360921422, -1.2762086238723105]
1	[0.6073408400871001, 0.2560047882555548, 0.1016738337249531, -1.133147581856535, -1.5177909016489544, -1.27623289501848]
1	[0.6073136564118645, 0.2560113095518351, 0.10166164063525691, -1.133176286281074, -1.5177245936460704, -1.2761714787346228]
1	[0.6073291822867848, 0.25599685017173435, 0.10168100823822795, -1.1331581450519352, -1.5178044239743091, -1.2762408059936075]
1	[0.6073228390325046, 0.25601932923540754, 0.10167362445226975, -1.1331321061049002, -1.5177349280491073, -1.2762044104788888]
1	[0.6073178665468424, 0.25601896425314985, 0.10166501961434697, -1.1331413988137764, -1.5177381392007474, -1.2761838056016768]
