1	[0.011117127518434775, 0.512689367927182, 0.22295837336102478, -2.033492672161338, -2.2327158509038814, 0.10995966249179961]
1	[0.011104366053910433, 0.5126803756731348, 0.22294144707469538, -2.0334560896700395, -2.2328022891835118, 0.11001147987737409]
1	[0.01110675282061649, 0.5126876913231347, 0.22298374429401122, -2.03345655983209, -2.2327622762690997, 0.10989784053304892]
1	[0.011123993141116853, 0.5126839686254812, 0.2229593557609797, -2.033533821865633, -2.232708193112264, 0.10994482947106098]
1	[0.011106119498125252, 0.5126856843099603, 0.22294149495393673, -2.0335182414310835, -2.232759613708217, 0.1100490939777433]
1	[0.01112525171963908, 0.5126878263059265, 0.22296390092479912, -2.033503012209483, -2.232729603101669, 0.10992673671180266]
1	[0.011106220337048393, 0.5126744802640456, 0.22294921088369915, -2.0335230778883973, -2.232794416248643, 0.11000956600694736]
1	[0.01111762368030136, 0.5126869631248797, 0.22294891301268027, -2.0335175458442816, -2.2327149743318904, 0.10996947417237789]
1	[0.011119648214619639, 0.5126781898956017, 0.2229523747919851, -2.033489727983243, -2.2327346563379202, 0.11000667443354745]
1	[0.011104647384555678, 0.5126848726522535, 0.22297344245789463, -2.033511328302143, -2.2327115656555514, 0.10994165480075739]
1	[0.011115566987800153, 0.5126845291444566, 0.22296658854805101, -2.0334690613180486, -2.232742348760832, 0.10997444602105584]
1	[0.011113760927000694, 0.5126790060319323, 0.22294651959064804, -2.0334533659938936, -2.2327730602339964, 0.11002214800929164]
1	[0.011117378008940606, 0.5126936198887894, 0.22295809125979793, -2.0335034539812584, -2.23277831137525, 0.1099636113821873]
1	[0.011114417890360087, 0.5126734469357936, 0.22292020964542145, -2.0335789436696987, -2.2327158665349773, 0.11008228928284629]
1	[0.011110316536640073, 0.51268339662025, 0.2229582972478276, -2.0335182828128984, -2.2327156020109213, 0.10997212366309761]
1	[0.011110175879913229, 0.5126829406627044, 0.22295127293694533, -2.0334988374902485, -2.232743916999651, 0.1100030540756856]
1	[0.01111461382299504, 0.5126777106081138, 0.2229651423456458, -2.033527597569745, -2.232700932998209, 0.10995496474773588]
1	[0.011101931578591582, 0.5126842060566119, 0.2229525985307861, -2.0334512230727935, -2.232768266033706, 0.11005077914684527]
1	[0.011109445899389897, 0.5126806613358668, 0.22294893489401768, -2.033533731408982, -2.232724902964095, 0.11003833988415494]
1	[0.01110407355068154, 0.5126870732409003, 0.22296892670427443, -2.0334493457746277, -2.2327502261141747, 0.1099446693213216]
1	[0.011104227569265114, 0.5126799263151688, 0.2229343642902626, -2.0335045515253323, -2.2327714826886425, 0.11004804054775907]
1	[0.011101102706031315, 0.5126892357128374, 0.22294500199431927, -2.033520726913791, -2.2327414013139113, 0.11000272215824694]
1	[0.011091408830569452, 0.5126708294286108, 0.22292304958929232, -2.0335396768245553, -2.2327204270237666, 0.11014104786846815]
1	[0.011105821589616883, 0.512681080107491, 0.22295528838867118, -2.0334804128352753, -2.2327208872209723, 0.11004113084049352]
1	[0.011117709501154191, 0.5126871973949282, 0.22293597479322835, -2.0334748193466017, -2.2327693047020465, 0.11001495115307448]
1	[0.011096299626878426, 0.5126744985238841, 0.22294126808527784, -2.0334600519355637, -2.2328057456788795, 0.11003067223250831]
1	[0.011123370377846777, 0.512685690934824, 0.2229477439551253, -2.033534461619452, -2.2327048841559445, 0.10998493118482883]
1	[0.011123292782710662, 0.5126853937506406, 0.2229546489821481, -2.0335251331276063, -2.2327191661227985, 0.11000151141165133]
1	[0.011114387708185987, 0.5126958474229291, 0.22295975190360529, -2.0335046794473133, -2.23272732566132, 0.10997050747487803]
1	[0.011134944643026931, 0.5126873357118291, 0.22295007460664268, -2.0335707144849353, -2.2326620498636016, 0.11000906339351836]
1	[0.011106892388914658, 0.5126957697320171, 0.22296525673587275, -2.0334416033578595, -2.232745610401609, 0.10991174943541025]
1	[0.011115322518288692, 0.5126762228549654, 0.2229638159533257, -2.0335113796645543, -2.2327349152170752, 0.10996252542510539]
1	[0.011098802861235418, 0.512689709334464, 0.2229522816227793, -2.033469396757904, -2.232762577768921, 0.11003062849373609]
1	[0.011103248361965804, 0.5126805591804408, 0.2229618729310167, -2.0334542819489454, -2.232778089614763, 0.10998516893244806]
1	[0.011109263586276822, 0.512695396917551, 0.22297253305941833, -2.033445859307483, -2.232776683880171, 0.10991162619867334]
1	[0.011106622931532723, 0.5126872732499037, 0.22294974683921095, -2.0334930545094516, -2.232764440443793, 0.10999816887909766]
1	[0.011102700866693852, 0.5126788937294411, 0.22294634914456538, -2.0335304841057806, -2.2327232779376316, 0.11002465799402227]
1	[0.011120843713585743, 0.5126818887838356, 0.22294299063153733, -2.033517212272843, -2.2327104804905313, 0.1100084406545934]
1	[0.011113648596885172, 0.5126746903875739, 0.22292842900955634, -2.0335721434164347, -2.232707925676447, 0.11008971920902247]
1	[0.011109672434853586, 0.5126813517512382, 0.22294302110783515, -2.0335104504761206, -2.2327509187374495, 0.11005288644174813]
1	[0.011102700866693852, 0.5126788937294411, 0.22294634914456538, -2.033516910371443, -2.2327351070306563, 0.11002356513815455]
1	[0.011110350482454975, 0.5126912440299293, 0.2229467094705845, -2.033480013962065, -2.232724643581137, 0.11000130617401871]
1	[0.01111060802083472, 0.5126994894642587, 0.22296413976797505, -2.0334537654326965, -2.2327814507407373, 0.10994556769544195]
1	[0.011112632975021621, 0.5126943943369643, 0.22296466724734978, -2.033524189130245, -2.232694963241185, 0.10997988189173749]
1	[0.011108995006025583, 0.5126792871395405, 0.22296070388801226, -2.03345816692552, -2.232779355414092, 0.10999957686783482]
1	[0.011109557046057492, 0.5126810862253823, 0.22294873397687115, -2.033522051286669, -2.232717957497456, 0.10998871037016252]
1	[0.011108817997816926, 0.512690063383814, 0.2229600354201468, -2.033465477802309, -2.232792633305108, 0.10995593025425446]
